Pallet#,Lab,Lab Srt,Label Name,Cntr,Cntr Srt,Container Desc,Pack,Pack Srt,Pack Desc,Var,Variety Desc,Ran,Ran Srt,Ranch Name,Blk,Pick Date,YTD Pick,Batch,Swampers,Crew,Cld Stg,QUALITY CODE,Var Srt,Crw Srt,REC ADDED,REGION,BATCH SEQ
181706,7,MDC,MKT DIST CHEP,36,CB24,C/B 16X24,218,10X2,CLAMSHELL10X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,80.0,50500,12000,440,0,2Z, SB,HP,2024-08-14-08.00.00.073000,S,2
181707,10,SV,SUNVIEW,50,BIN,BIN-BULK ONLY,153,B1/4,BULK 1/4,157,SCARLET ROYAL,54,,FDIC,15,2024-08-14,1.0,50501,12000000,440,0, Y,SCR,HP,2024-08-14-08.00.00.073000,S,1
181708,10,SV,SUNVIEW,50,BIN,BIN-BULK ONLY,153,B1/4,BULK 1/4,157,SCARLET ROYAL,54,,FDIC,15,2024-08-14,1.0,50502,12000000,440,0, Y,SCR,HP,2024-08-14-08.00.00.073000,S,1
181709,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,460,TLP2,TOTELOPE 12X2,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,80.0,44544,12000,440,0,2Z,SPK,HP,2024-08-14-08.00.00.073000,S,1
181710,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,460,TLP2,TOTELOPE 12X2,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,80.0,44544,12000,440,0,2Z,SPK,HP,2024-08-14-08.00.00.073000,S,2
181711,174,WLH,WELCH'S,36,CB24,C/B 16X24,218,10X2,CLAMSHELL10X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,75.0,50613,12000000,440,0,2Z, SB,HP,2024-08-14-08.00.00.074000,S,1
181712,174,WLH,WELCH'S,36,CB24,C/B 16X24,218,10X2,CLAMSHELL10X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,75.0,50613,12000000,440,0,2Z, SB,HP,2024-08-14-08.00.00.074000,S,2
181713,174,WLH,WELCH'S,36,CB24,C/B 16X24,218,10X2,CLAMSHELL10X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,75.0,50613,12000000,440,0,2Z, SB,HP,2024-08-14-08.00.00.074000,S,3
181714,178,NPOC,NP ORG CHEP *,56,CBCS,C/B 16X24,174,20X1,CLAMSHELL-20,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,55.0,44545,12000000,440,0,2Z, SB,HP,2024-08-14-08.00.00.074000,R,1
181715,13,SVO,SV-ORGANIC*,50,BIN,BIN-BULK ONLY,154,B1/2,BULK 1/2,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,1.0,44546,12000000,440,0, Y,SPK,HP,2024-08-14-08.00.00.074000,S,1
181716,7,MDC,MKT DIST CHEP,36,CB24,C/B 16X24,218,10X2,CLAMSHELL10X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,80.0,50504,12000000,440,0,2Z, SB,HP,2024-08-14-08.00.00.074000,S,1
181717,184,PCC,PRES CH CHEP,49,BPLS,PLASTIC BOX,218,10X2,CLAMSHELL10X2,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,75.0,50503,12000000,440,0,2Z,SPK,HP,2024-08-14-08.00.00.074000,S,1
181718,184,PCC,PRES CH CHEP,49,BPLS,PLASTIC BOX,218,10X2,CLAMSHELL10X2,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,75.0,50503,12000000,440,0,2Z,SPK,HP,2024-08-14-08.00.00.075000,S,2
181718,184,PCC,PRES CH CHEP,49,BPLS,PLASTIC BOX,218,10X2,CLAMSHELL10X2,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,75.0,50503,12000000,440,0,2Z,SPK,HP,2024-08-14-08.10.00.039000,S,2
181719,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,23227,231251000,380,9,2Z, SB,AQ,2024-08-14-08.20.00.038000,S,1
181720,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,23227,231251000,380,9,2Z, SB,AQ,2024-08-14-08.20.00.039000,S,2
181721,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,23227,231251000,380,9,2Z, SB,AQ,2024-08-14-08.20.00.039000,S,3
181722,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,23227,231251000,380,9,2Z, SB,AQ,2024-08-14-08.20.00.039000,S,4
181723,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,23227,231251000,380,9,2Z, SB,AQ,2024-08-14-08.20.00.039000,S,5
181724,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,23227,231251000,380,9,2Z, SB,AQ,2024-08-14-08.20.00.039000,S,6
181725,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,5,2024-08-14,.0,41871,43254000,592,8,2Z,TMP,ET,2024-08-14-08.30.05.445000,S,1
181726,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,5,2024-08-14,.0,41871,43254000,592,8,2Z,TMP,ET,2024-08-14-08.30.05.445000,S,2
181727,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,5,2024-08-14,.0,41871,43254000,592,8,2Z,TMP,ET,2024-08-14-08.30.05.445000,S,3
181728,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,5,2024-08-14,.0,41871,43254000,592,8,2Z,TMP,ET,2024-08-14-08.30.05.445000,S,4
181729,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,5,2024-08-14,.0,41871,43254000,592,8,2Z,TMP,ET,2024-08-14-08.30.05.445000,S,5
181730,38,SVC,SUNVIEW,36,CB24,C/B 16X24,472,GE19,GIANT EAGL BG,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27544,146192000,250,9,2Z, SB,DA,2024-08-14-08.30.05.446000,S,1
181731,38,SVC,SUNVIEW,36,CB24,C/B 16X24,472,GE19,GIANT EAGL BG,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27544,146192000,250,9,2Z, SB,DA,2024-08-14-08.30.05.446000,S,2
181732,38,SVC,SUNVIEW,36,CB24,C/B 16X24,472,GE19,GIANT EAGL BG,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27544,146192000,250,9,2Z, SB,DA,2024-08-14-08.30.05.446000,S,3
181733,38,SVC,SUNVIEW,36,CB24,C/B 16X24,472,GE19,GIANT EAGL BG,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27544,146192000,250,9,2Z, SB,DA,2024-08-14-08.30.05.446000,S,4
181734,38,SVC,SUNVIEW,36,CB24,C/B 16X24,472,GE19,GIANT EAGL BG,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27544,146192000,250,9,2Z, SB,DA,2024-08-14-08.30.05.446000,S,5
181735,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27544,146192000,250,9,2X, SB,DA,2024-08-14-08.30.05.446000,S,6
181736,13,SVO,SV-ORGANIC*,15,DRUM,PLASTIC DRUM,69,CULL,CULLS,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,9.0,44547,12000000,440,0, Y, SB,HP,2024-08-14-08.30.05.446000,R,1
181737,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27178,56155000,840,9,2Z, SB,FL,2024-08-14-08.30.05.446000,S,1
181738,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27178,56155000,840,9,2Z, SB,FL,2024-08-14-08.30.05.446000,S,2
181739,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27178,56155000,840,9,2Z, SB,FL,2024-08-14-08.30.05.446000,S,3
181740,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27178,56155000,840,9,2Z, SB,FL,2024-08-14-08.30.05.446000,S,4
181741,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27178,56155000,840,9,2Z, SB,FL,2024-08-14-08.30.05.446000,S,5
181742,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27178,56155000,840,9,2Z, SB,FL,2024-08-14-08.30.05.446000,S,6
181743,174,WLH,WELCH'S,36,CB24,C/B 16X24,218,10X2,CLAMSHELL10X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,75.0,50614,12000000,440,0,2Z, SB,HP,2024-08-14-08.30.05.446000,S,1
181744,174,WLH,WELCH'S,36,CB24,C/B 16X24,218,10X2,CLAMSHELL10X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,75.0,50614,12000000,440,0,2Z, SB,HP,2024-08-14-08.30.05.447000,S,2
181745,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,80.0,50724,12000000,440,0,2Z,SPK,HP,2024-08-14-08.30.05.447000,S,1
181746,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,80.0,50724,12000000,440,0,2Z,SPK,HP,2024-08-14-08.30.05.447000,S,2
181747,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,80.0,50724,12000000,440,0,2Z,SPK,HP,2024-08-14-08.30.05.447000,S,3
181761,10,SV,SUNVIEW,50,BIN,BIN-BULK ONLY,156,BFUL,BULK FULL,269,IVORY (tm),54,,FDIC,2,2024-08-12,.0,38740,12000000,440,0, Y,IVO,HP,2024-08-14-08.40.05.035000,S,1
181762,10,SV,SUNVIEW,50,BIN,BIN-BULK ONLY,156,BFUL,BULK FULL,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-12,.0,38740,12000000,440,0, Y, SB,HP,2024-08-14-08.40.05.035000,S,2
181763,10,SV,SUNVIEW,50,BIN,BIN-BULK ONLY,156,BFUL,BULK FULL,264,TIMPSON (tm),24,,TEJON RANCH,3,2024-08-12,.0,38740,12000000,440,0, Y,TMP,HP,2024-08-14-08.40.05.035000,S,3
181748,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,24,,TEJON RANCH,12,2024-08-14,.0,41925,23180000,520,8,2Z, SB,WG,2024-08-14-08.40.05.034000,S,1
181749,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,24,,TEJON RANCH,12,2024-08-14,.0,41925,23180000,520,8,2Z, SB,WG,2024-08-14-08.40.05.034000,S,2
181750,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,24,,TEJON RANCH,12,2024-08-14,.0,41925,23180000,520,8,2Z, SB,WG,2024-08-14-08.40.05.034000,S,3
181751,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,24,,TEJON RANCH,12,2024-08-14,.0,41925,23180000,520,8,2Z, SB,WG,2024-08-14-08.40.05.034000,S,4
181752,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,24,,TEJON RANCH,12,2024-08-14,.0,41925,23180000,520,8,2Z, SB,WG,2024-08-14-08.40.05.034000,S,5
181753,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,24,,TEJON RANCH,12,2024-08-14,.0,41925,23180000,520,8,2Z, SB,WG,2024-08-14-08.40.05.034000,S,6
181754,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38192,28236000,350,9, Z, SB,RX,2024-08-14-08.40.05.035000,S,1
181755,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38192,28236000,350,9, Z, SB,RX,2024-08-14-08.40.05.035000,S,2
181756,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38192,28236000,350,9, Z, SB,RX,2024-08-14-08.40.05.035000,S,3
181757,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38192,28236000,350,9, Z, SB,RX,2024-08-14-08.40.05.035000,S,4
181758,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38192,28236000,350,9, Z, SB,RX,2024-08-14-08.40.05.035000,S,5
181759,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38192,28236000,350,9, Z, SB,RX,2024-08-14-08.40.05.035000,S,6
181760,10,SV,SUNVIEW,15,DRUM,PLASTIC DRUM,69,CULL,CULLS,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,3.0,50506,12000000,440,0, Y, SB,HP,2024-08-14-08.40.05.035000,S,1
181764,139,SVOC,SV-ORGANIC*,36,CB24,C/B 16X24,442,NP19,NATURES PROMI,277,SPARKLE/SV28-10,37,H,LEVERENZ RANC,5,2024-08-14,85.0,44412,12000,440,0,2Z,SPK,HP,2024-08-14-08.40.05.035000,H,1
181765,139,SVOC,SV-ORGANIC*,36,CB24,C/B 16X24,442,NP19,NATURES PROMI,277,SPARKLE/SV28-10,37,H,LEVERENZ RANC,5,2024-08-14,11.0,44412,12000,440,0,2Z,SPK,HP,2024-08-14-08.40.05.035000,H,2
181766,139,SVOC,SV-ORGANIC*,36,CB24,C/B 16X24,442,NP19,NATURES PROMI,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,74.0,44413,12000000,440,0,2Z,SPK,HP,2024-08-14-08.40.05.035000,S,1
181767,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,15,2024-08-14,.0,38217,113242000,493,9,2Z,SCR,NF,2024-08-14-08.40.05.035000,S,1
181768,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,15,2024-08-14,.0,38217,113242000,493,9,2Z,SCR,NF,2024-08-14-08.40.05.035000,S,2
181769,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,15,2024-08-14,.0,38217,113242000,493,9,2Z,SCR,NF,2024-08-14-08.40.05.036000,S,3
181770,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,15,2024-08-14,.0,38217,113242000,493,9,2Z,SCR,NF,2024-08-14-08.40.05.036000,S,4
181771,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,316,LG19,LGUSSET-19,157,SCARLET ROYAL,54,,FDIC,15,2024-08-14,.0,38218,113242000,537,9,2Z,SCR,GJ,2024-08-14-08.40.05.036000,S,1
181772,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,316,LG19,LGUSSET-19,157,SCARLET ROYAL,54,,FDIC,15,2024-08-14,.0,38218,113242000,537,9,2Z,SCR,GJ,2024-08-14-08.40.05.036000,S,2
181773,13,SVO,SV-ORGANIC*,50,BIN,BIN-BULK ONLY,154,B1/2,BULK 1/2,277,SPARKLE/SV28-10,37,H,LEVERENZ RANC,5,2024-08-14,1.0,44414,12000000,440,0, Y,SPK,HP,2024-08-14-08.40.05.036000,H,1
181774,139,SVOC,SV-ORGANIC*,36,CB24,C/B 16X24,458,WO19,WEGMANS ORG*,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,80.0,44548,12000000,440,0,2Z,SPK,HP,2024-08-14-08.50.05.031000,S,1
181775,139,SVOC,SV-ORGANIC*,36,CB24,C/B 16X24,458,WO19,WEGMANS ORG*,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,32.0,44548,12000000,440,0,2Z,SPK,HP,2024-08-14-08.50.05.031000,S,2
181776,139,SVOC,SV-ORGANIC*,36,CB24,C/B 16X24,458,WO19,WEGMANS ORG*,277,SPARKLE/SV28-10,117, RAN,MERCED AVENUE,8,2024-08-14,48.0,44549,12000000,440,0,2Z,SPK,HP,2024-08-14-08.50.05.031000,R,1
181777,144,SV-S,SV SO2 PAD,51,WPLS,PLASTIC BOX,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,23325,173219000,390,9,2Z, SB,VS,2024-08-14-08.50.05.031000,S,1
181778,144,SV-S,SV SO2 PAD,51,WPLS,PLASTIC BOX,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,23325,173219000,390,9,2Z, SB,VS,2024-08-14-08.50.05.032000,S,2
181779,144,SV-S,SV SO2 PAD,51,WPLS,PLASTIC BOX,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,23325,173219000,390,9,2Z, SB,VS,2024-08-14-08.50.05.032000,S,3
181780,144,SV-S,SV SO2 PAD,51,WPLS,PLASTIC BOX,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,23325,173219000,390,9,2Z, SB,VS,2024-08-14-08.50.05.032000,S,4
181781,144,SV-S,SV SO2 PAD,51,WPLS,PLASTIC BOX,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,23325,173219000,390,9,2Z, SB,VS,2024-08-14-08.50.05.032000,S,5
181782,144,SV-S,SV SO2 PAD,51,WPLS,PLASTIC BOX,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,23325,173219000,390,9,2Z, SB,VS,2024-08-14-08.50.05.032000,S,6
181783,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,2,2024-08-14,.0,48663,58069000,830,8,2Z,TMP,TJ,2024-08-14-08.50.05.032000,S,1
181784,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,2,2024-08-14,.0,48663,58069000,830,8,2Z,TMP,TJ,2024-08-14-08.50.05.032000,S,2
181785,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,2,2024-08-14,.0,48663,58069000,830,8,2Z,TMP,TJ,2024-08-14-08.50.05.032000,S,3
181786,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,2,2024-08-14,.0,48663,58069000,830,8,2Z,TMP,TJ,2024-08-14-08.50.05.032000,S,4
181787,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,2,2024-08-14,.0,48663,58069000,830,8,2Z,TMP,TJ,2024-08-14-08.50.05.032000,S,5
181788,706,NLMS,NL MEX PK S02,41,ST24,STYRO24,425,LC19,LINER CS BAG,264,TIMPSON (tm),24,,TEJON RANCH,2,2024-08-14,.0,48663,58069000,830,8,2X,TMP,TJ,2024-08-14-08.50.05.032000,S,6
181789,737,NLTO,NL TARGT ORG*,92,TOTE,FIELD TOTE,194,D20,DRUM-20,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41491,87000000,396,0,2Z, SB,NC,2024-08-14-08.50.05.032000,R,1
181790,737,NLTO,NL TARGT ORG*,92,TOTE,FIELD TOTE,194,D20,DRUM-20,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41491,87000000,396,0,2Z, SB,NC,2024-08-14-08.50.05.032000,R,2
181791,737,NLTO,NL TARGT ORG*,92,TOTE,FIELD TOTE,194,D20,DRUM-20,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41491,87000000,396,0,2Z, SB,NC,2024-08-14-08.50.05.032000,R,3
181792,139,SVOC,SV-ORGANIC*,36,CB24,C/B 16X24,441,GR19,GREENWISE,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41491,87000000,396,0,2Z, SB,NC,2024-08-14-08.50.05.033000,R,4
181793,139,SVOC,SV-ORGANIC*,36,CB24,C/B 16X24,441,GR19,GREENWISE,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41491,87000000,396,0,2Z, SB,NC,2024-08-14-08.50.05.033000,R,5
181794,139,SVOC,SV-ORGANIC*,36,CB24,C/B 16X24,441,GR19,GREENWISE,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41491,87000000,396,0,2Z, SB,NC,2024-08-14-08.50.05.033000,R,6
181795,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,41394,22216000,350,9, Z, SB,RX,2024-08-14-08.50.05.033000,S,1
181796,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,41394,22216000,350,9, Z, SB,RX,2024-08-14-08.50.05.033000,S,2
181797,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,41394,22216000,350,9, Z, SB,RX,2024-08-14-08.50.05.033000,S,3
181798,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,41394,22216000,350,9, Z, SB,RX,2024-08-14-08.50.05.033000,S,4
181799,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,41394,22216000,350,9, Z, SB,RX,2024-08-14-08.50.05.033000,S,5
181800,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,41394,22216000,350,9, Z, SB,RX,2024-08-14-08.50.05.034000,S,6
181801,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41500,87000000,508,0,2Z, SB,NL,2024-08-14-09.00.05.037000,R,1
181802,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41500,87000000,508,0,2Z, SB,NL,2024-08-14-09.00.05.037000,R,2
181803,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41500,87000000,508,0,2Z, SB,NL,2024-08-14-09.00.05.037000,R,3
181804,177,SFC,SIG FARM CHEP,36,CB24,C/B 16X24,210,6X3,CLAMSHELL-6X3,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,75.0,50505,12000000,440,0,2Z, SB,HP,2024-08-14-09.00.05.037000,S,1
181805,177,SFC,SIG FARM CHEP,36,CB24,C/B 16X24,210,6X3,CLAMSHELL-6X3,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,75.0,50505,12000000,440,0,2Z, SB,HP,2024-08-14-09.00.05.037000,S,2
181806,177,SFC,SIG FARM CHEP,36,CB24,C/B 16X24,210,6X3,CLAMSHELL-6X3,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,13.0,50505,12000000,440,0,2Z, SB,HP,2024-08-14-09.00.05.037000,S,3
181807,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23251,235248000,850,9,2Z,SCR,SB,2024-08-14-09.00.05.037000,S,1
181808,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23251,235248000,850,9,2Z,SCR,SB,2024-08-14-09.00.05.037000,S,2
181809,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23251,235248000,850,9,2Z,SCR,SB,2024-08-14-09.00.05.038000,S,3
181810,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23251,235248000,850,9,2Z,SCR,SB,2024-08-14-09.00.05.038000,S,4
181811,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23251,235248000,850,9,2Z,SCR,SB,2024-08-14-09.00.05.038000,S,5
181812,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23251,235248000,850,9,2Z,SCR,SB,2024-08-14-09.00.05.038000,S,6
181813,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,41906,90227000,780,9,2Z,SCR,GS,2024-08-14-09.00.05.038000,S,1
181814,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,41906,90227000,780,9,2Z,SCR,GS,2024-08-14-09.00.05.038000,S,2
